"filepath","acquisitionTime","TIC","sampleFileName","sampleType","plateNo"
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W58.mzML",2015-02-06 11:40:20,24903599980,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W58.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W71_LTR.mzML",2015-02-06 11:55:34,19319893512,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W71_LTR.mzML","LTR",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W61.mzML",2015-02-06 12:10:47,16608838549,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W61.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W62.mzML",2015-02-06 12:26:00,26900780882,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W62.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W63.mzML",2015-02-06 12:41:13,23698980000,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W63.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W64.mzML",2015-02-06 12:56:26,13046259996,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W64.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W65.mzML",2015-02-06 13:11:39,17178099599,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W65.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W72_SR.mzML",2015-02-06 13:26:53,25432531492,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W72_SR.mzML","SR",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W66.mzML",2015-02-06 13:42:07,24911142064,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W66.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W67.mzML",2015-02-06 13:57:19,29065062023,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W67.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W68.mzML",2015-02-06 14:12:33,18829059402,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W68.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W69_x.mzML",2015-02-06 14:27:45,25366741983,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W69_x.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W70.mzML",2015-02-06 14:42:58,21141087788,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W70.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W83_LTR.mzML",2015-02-06 14:58:12,19613614501,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W83_LTR.mzML","LTR",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W73.mzML",2015-02-06 15:13:24,24687683815,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W73.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W74.mzML",2015-02-06 15:28:38,17815975307,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W74.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W75.mzML",2015-02-06 15:43:51,15862186473,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W75.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W76_x.mzML",2015-02-06 15:59:04,18477783428,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W76_x.mzML","SS",5
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W77.mzML",2015-02-06 16:14:17,16773989588,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U5W77.mzML","SS",5
