"","HPOS-002.1","HPOS-002.2","HPOS-002.3","HPOS-002.4","HPOS-004.1","HPOS-004.2","HPOS-004.3","HPOS-004.4","HPOS-006.1","HPOS-006.2","HPOS-006.3","HPOS-006.4","HPOS-010.1","HPOS-010.2","HPOS-011.1","HPOS-011.2","HPOS-011.3","HPOS-012.1","HPOS-012.2","HPOS-012.3","HPOS-014.1","HPOS-014.2","HPOS-014.3","HPOS-016.1","HPOS-016.2","HPOS-016.3","HPOS-020.1","HPOS-020.2","HPOS-020.3","HPOS-025.1","HPOS-025.2","HPOS-025.3","HPOS-028.1","HPOS-028.2","HPOS-028.3","HPOS-029.1","HPOS-029.2","HPOS-036.1","HPOS-036.2","HPOS-038.1","HPOS-038.2","HPOS-038.3","HPOS-038.4","HPOS-040.1","HPOS-040.2","HPOS-040.3","HPOS-042.1","HPOS-042.2","HPOS-043.1","HPOS-043.2","HPOS-043.3","HPOS-043.4","HPOS-044.1","HPOS-044.2","HPOS-044.3","HPOS-045.1","HPOS-045.2","HPOS-045.3","HPOS-045.4","HPOS-051.1","HPOS-051.2","HPOS-051.3","HPOS-055.1","HPOS-055.2","HPOS-055.3","HPOS-055.4","HPOS-056.1","HPOS-056.2","HPOS-056.3","HPOS-056.4","HPOS-057.1","HPOS-057.2","HPOS-057.3","HPOS-057.4","HPOS-059.1","HPOS-059.2","HPOS-059.3","HPOS-062.1","HPOS-062.2","HPOS-064.1","HPOS-064.2","HPOS-064.3","HPOS-072.1","HPOS-072.2","HPOS-072.3","HPOS-074.1","HPOS-074.2","HPOS-075.1","HPOS-075.2","HPOS-075.3","HPOS-075.4","HPOS-075.5","HPOS-078.1","HPOS-078.2","HPOS-078.3","HPOS-080.1","HPOS-080.2","HPOS-080.3","HPOS-082.1","HPOS-082.2","HPOS-082.3","HPOS-085.1","HPOS-085.2","HPOS-085.3"
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U2W11_LTR.mzML",286.202392578125,308.182769775391,227.127868652344,144.101806640625,204.123199462891,226.101119995117,145.04736328125,85.0268707275391,203.147827148438,158.125991821289,116.068801879883,88.0849075317383,260.186004638672,201.110595703125,276.143859863281,298.123718261719,217.068984985352,246.170150756836,268.147033691406,187.094802856445,156.075042724609,178.05542755127,110.069549560547,189.160018920898,130.086090087891,84.0796356201172,166.084167480469,144.101913452148,84.0807952880859,138.055389404297,94.0639801025391,92.0441665649414,131.11669921875,153.09765625,114.089263916016,146.117599487305,87.047119140625,136.047927856445,227.121963500977,130.107650756836,113.079719543457,88.0857543945312,85.0481262207031,166.083923339844,120.078903198242,103.053596496582,76.0748977661133,151.142181396484,116.069183349609,160.032760620117,365.062774658203,70.0649681091309,134.017013549805,313.031280517578,356.073532104492,132.077270507812,154.058349609375,176.039962768555,90.054817199707,170.092544555664,126.100776672363,96.0656356811523,137.043807983398,159.025939941406,119.034301757812,110.033485412598,220.116394042969,242.100433349609,202.104339599609,90.0537643432617,139.050399780273,121.031184505,93.0420379638672,95.0593185424805,112.049499511719,134.030090332031,156.010330200195,244.154922485352,185.079391479492,312.212799072266,334.197357177734,253.142333984375,265.112258911133,122.069862365723,144.044906616211,104.070114135742,148.031295776367,245.077575683594,209.055511474609,191.043960571289,179.045501708984,155.043701171875,312.130310058594,180.086517333984,110.034145355225,232.154708862305,173.080520629883,85.0272216796875,166.072677612305,149.043334960938,124.04956817627,153.066024780273,175.045486450195,136.037231445312
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U2W12_SR.mzML",286.20068359375,308.184432983398,227.126510620117,144.099914550781,204.123046875,226.101623535156,145.046325683594,85.027214050293,203.148330688477,158.126068115234,116.068481445312,88.0847625732422,260.185485839844,201.110214233398,276.144500732422,298.123565673828,217.068984985352,246.168304443359,268.147369384766,187.094680786133,156.075042724609,178.05542755127,110.069549560547,189.159820556641,130.086288452148,84.0788345336914,166.083724975586,144.101425170898,84.0807952880859,138.054702758789,94.0639038085938,92.0441665649414,131.117416381836,153.099151611328,114.089263916016,146.116287231445,87.0469627380371,136.046447753906,227.122314453125,130.108276367188,113.079971313477,88.0857162475586,85.0481262207031,166.083923339844,120.079093933105,103.053527832031,76.0746688842773,151.14241027832,116.069511413574,160.033477783203,365.062774658203,70.0649681091309,134.017013549805,313.031890869141,356.073532104492,132.075378417969,154.057769775391,176.039657592773,90.0537643432617,170.090530395508,126.10041809082,96.0656433105469,137.043838500977,159.026916503906,119.034599304199,110.033515930176,220.115631103516,242.099655151367,202.104064941406,90.053840637207,139.050003051758,121.031184505,93.042724609375,95.05908203125,112.049842834473,134.029388427734,156.010330200195,244.154418945312,185.078964233398,312.213073730469,334.197235107422,253.142303466797,265.108581542969,122.069473266602,144.044570922852,104.069625854492,148.031295776367,245.077011108398,209.05583190918,191.045028686523,179.043411254883,155.043472290039,312.129547119141,180.08757019043,110.034072875977,232.154342651367,173.079483032227,85.0268783569336,166.071975708008,149.044540405273,124.048286437988,153.065658569336,175.044738769531,136.039184570312
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U2W23_LTR.mzML",286.201202392578,308.185729980469,227.125427246094,144.101303100586,204.123168945312,226.101013183594,145.048233032227,85.0267562866211,203.148284912109,158.125900268555,116.068878173828,88.0847625732422,260.1845703125,201.110412597656,276.144104003906,298.124328613281,217.068984985352,246.169982910156,268.147186279297,187.094284057617,156.075042724609,178.05542755127,110.069549560547,189.159973144531,130.086456298828,84.0791320800781,166.082290649414,144.101608276367,84.0807952880859,138.055023193359,94.0637435913086,92.0441665649414,131.117599487305,153.096374511719,114.091041564941,146.117263793945,87.0469627380371,136.046234130859,227.121963500977,130.108322143555,113.081901550293,88.0857543945312,85.0481262207031,166.084182739258,120.079483032227,103.053665161133,76.0749740600586,151.142425537109,116.069686889648,160.033615112305,365.062774658203,70.0649681091309,134.017547607422,313.031463623047,356.073532104492,132.075347900391,154.058197021484,176.039672851562,90.0541763305664,170.090530395508,126.100173950195,96.0656433105469,137.043838500977,159.025466918945,119.034317016602,110.033515930176,220.115188598633,242.09992980957,202.104675292969,90.0546417236328,139.050186157227,121.031768798828,93.0420379638672,95.0589294433594,112.050285339355,134.029998779297,156.010345458984,244.154052734375,185.079299926758,312.212799072266,334.196014404297,253.142333984375,265.112258911133,122.069351196289,144.044204711914,104.070442199707,148.031539916992,245.077255249023,209.055419921875,191.045394897461,179.045120239258,155.044311523438,312.126953125,180.086654663086,110.034145355225,232.154220581055,173.079040527344,85.027702331543,166.071929931641,149.045227050781,124.048675537109,153.065093994141,175.04475402832,136.039260864258
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U2W24_SR.mzML",286.201782226562,308.184432983398,227.127166748047,144.100296020508,204.123397827148,226.103485107422,145.049270629883,85.0268402099609,203.148468017578,158.127593994141,116.069526672363,88.0849075317383,260.185333251953,201.110076904297,276.143920898438,298.124328613281,217.068984985352,246.166458129883,268.148071289062,187.094650268555,156.075042724609,178.05542755127,110.069549560547,189.159469604492,130.086334228516,84.0794906616211,166.084121704102,144.102035522461,84.0807952880859,138.055068969727,94.0636825561523,92.0441665649414,131.117172241211,153.096282958984,114.089263916016,146.117172241211,87.0469627380371,136.047805786133,227.121597290039,130.107467651367,113.079551696777,88.0860595703125,85.0481262207031,166.085388183594,120.07893371582,103.053596496582,76.0745849609375,151.143203735352,116.070663452148,160.032821655273,365.062774658203,70.0649681091309,134.017013549805,313.031463623047,356.073532104492,132.076843261719,154.057174682617,176.039413452148,90.0539245605469,170.090530395508,126.100196838379,96.0656433105469,137.043807983398,159.025787353516,119.03434753418,110.033515930176,220.114974975586,242.099609375,202.104034423828,90.0539016723633,139.050506591797,121.031184505,93.0420379638672,95.0589294433594,112.049934387207,134.031188964844,156.011108398438,244.154479980469,185.079986572266,312.212768554688,334.197082519531,253.142333984375,265.112258911133,122.06950378418,144.044906616211,104.069717407227,148.031295776367,245.077072143555,209.055679321289,191.042999267578,179.043663024902,155.044342041016,312.130401611328,180.087417602539,110.034145355225,232.154418945312,173.079132080078,85.0268287658691,166.072448730469,149.044006347656,124.048645019531,153.065505981445,175.045684814453,136.038497924805
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U2W35_LTR.mzML",286.202087402344,308.179870605469,227.125671386719,144.101287841797,204.122604370117,226.100967407227,145.046890258789,85.0278015136719,203.147354125977,158.126770019531,116.068855285645,88.0850448608398,260.185089111328,201.110626220703,276.144744873047,298.123657226562,217.069702148438,246.169738769531,268.148010253906,187.094436645508,156.075042724609,178.05542755127,110.069549560547,189.159027099609,130.085556030273,84.0788993835449,166.083602905273,144.100173950195,84.0807952880859,138.055221557617,94.0638961791992,92.0438919067383,131.117584228516,153.097564697266,114.090400695801,146.117691040039,87.0475387573242,136.046951293945,227.122299194336,130.106857299805,113.079719543457,88.0857543945312,85.0481262207031,166.084747314453,120.079498291016,103.053596496582,76.0747604370117,151.144241333008,116.069488525391,160.032897949219,365.062774658203,70.0649681091309,134.017028808594,313.031463623047,356.073532104492,132.076965332031,154.056579589844,176.039093017578,90.0540542602539,170.090530395508,126.101249694824,96.0656433105469,137.044082641602,159.026504516602,119.034545898438,110.033569335938,220.116119384766,242.099792480469,202.106063842773,90.0537643432617,139.050079345703,121.031184505,93.0422897338867,95.0595703125,112.049308776855,134.030090332031,156.010330200195,244.154891967773,185.079986572266,312.214599609375,334.197601318359,253.142272949219,265.112258911133,122.070404052734,144.044128417969,104.070022583008,148.031295776367,245.076675415039,209.055465698242,191.042861938477,179.043853759766,155.04377746582,312.128021240234,180.086486816406,110.034088134766,232.15446472168,173.079238891602,85.0271072387695,166.072448730469,149.043594360352,124.049140930176,153.065383911133,175.046661376953,136.038925170898
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U2W36_SR.mzML",286.201019287109,308.185577392578,227.126983642578,144.100280761719,204.122680664062,226.101959228516,145.048629760742,85.0270767211914,203.148406982422,158.126724243164,116.06867980957,88.0850524902344,260.185241699219,201.111297607422,276.142730712891,298.123779296875,217.068984985352,246.166778564453,268.148956298828,187.094711303711,156.075042724609,178.05542755127,110.069549560547,189.159301757812,130.085357666016,84.078857421875,166.083694458008,144.101867675781,84.0807952880859,138.054748535156,94.0636367797852,92.0441665649414,131.117660522461,153.096130371094,114.090232849121,146.117126464844,87.0469627380371,136.046936035156,227.121780395508,130.108276367188,113.079742431641,88.0860214233398,85.0481262207031,166.083801269531,120.079048156738,103.053680419922,76.0746994018555,151.142547607422,116.06893157959,160.033065795898,365.062774658203,70.0649681091309,134.016860961914,313.031463623047,356.073532104492,132.076293945312,154.057281494141,176.039566040039,90.0544128417969,170.090530395508,126.100143432617,96.0656433105469,137.043838500977,159.027740478516,119.034873962402,110.033515930176,220.117080688477,242.100326538086,202.105056762695,90.0537643432617,139.050323486328,121.031184505,93.0420379638672,95.0592041015625,112.050628662109,134.030090332031,156.010330200195,244.154357910156,185.079116821289,312.212371826172,334.197570800781,253.142333984375,265.112258911133,122.06950378418,144.044906616211,104.07007598877,148.031295776367,245.07746887207,209.056167602539,191.04216003418,179.045745849609,155.043746948242,312.129272460938,180.086486816406,110.034145355225,232.154006958008,173.079544067383,85.027717590332,166.072052001953,149.044967651367,124.049819946289,153.06591796875,175.044723510742,136.037002563477
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U2W47_LTR.mzML",286.200378417969,308.184387207031,227.125274658203,144.100433349609,204.122451782227,226.102462768555,145.046325683594,85.0273132324219,203.147247314453,158.126068115234,116.068359375,88.0847091674805,260.184204101562,201.111145019531,276.143585205078,298.124267578125,217.069076538086,246.168762207031,268.147247314453,187.094787597656,156.075042724609,178.05542755127,110.069549560547,189.159194946289,130.085876464844,84.0788993835449,166.083374023438,144.101165771484,84.0807647705078,138.054351806641,94.0636215209961,92.0441665649414,131.117523193359,153.096298217773,114.090881347656,146.116012573242,87.0469627380371,136.047882080078,227.121963500977,130.107986450195,113.079917907715,88.0857543945312,85.0481262207031,166.084716796875,120.078941345215,103.053596496582,76.0746459960938,151.142074584961,116.06982421875,160.032791137695,365.062774658203,70.0649681091309,134.017013549805,313.031463623047,356.073532104492,132.076034545898,154.056732177734,176.039321899414,90.0539398193359,170.089851665954,126.100288391113,96.0656433105469,137.044845581055,159.0263671875,119.034225463867,110.033515930176,220.115859985352,242.098693847656,202.104797363281,90.0539779663086,139.049713134766,121.031184505,93.0420379638672,95.0589294433594,112.049201965332,134.031021118164,156.010330200195,244.153472900391,185.079132080078,312.212463378906,334.195617675781,253.142669677734,265.112258911133,122.06950378418,144.044174194336,104.069694519043,148.031387329102,245.075912475586,209.055282592773,191.042175292969,179.04460144043,155.044052124023,312.128051757812,180.086349487305,110.034145355225,232.153244018555,173.079818725586,85.0272979736328,166.072052001953,149.044464111328,124.048362731934,153.064987182617,175.044967651367,136.036270141602
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U2W48_SR.mzML",286.200866699219,308.184356689453,227.125152587891,144.100311279297,204.122451782227,226.103759765625,145.046768188477,85.0270309448242,203.147338867188,158.126174926758,116.068855285645,88.0849075317383,260.184448242188,201.111221313477,276.143127441406,298.123840332031,217.068984985352,246.166427612305,268.147369384766,187.095092773438,156.075042724609,178.05542755127,110.069549560547,189.158920288086,130.085693359375,84.0794143676758,166.083374023438,144.100433349609,84.0807952880859,138.054458618164,94.0637664794922,92.0441665649414,131.117141723633,153.096145629883,114.089385986328,146.116729736328,87.0469627380371,136.047027587891,227.121719360352,130.107406616211,113.081001281738,88.0857009887695,85.0481262207031,166.083953857422,120.079025268555,103.053619384766,76.0747451782227,151.143127441406,116.069068908691,160.032836914062,365.062774658203,70.0649681091309,134.017456054688,313.031463623047,356.073532104492,132.076156616211,154.057189941406,176.039093017578,90.0541839599609,170.090530395508,126.101181030273,96.0656433105469,137.044479370117,159.025863647461,119.034393310547,110.033515930176,220.117034912109,242.099792480469,202.105560302734,90.0537643432617,139.049957275391,121.031204223633,93.042236328125,95.0590286254883,112.049514770508,134.030899047852,156.010330200195,244.153945922852,185.080200195312,312.214263916016,334.195587158203,253.14225769043,265.108367919922,122.06950378418,144.044906616211,104.069671630859,148.031295776367,245.077011108398,209.055236816406,191.041976928711,179.044967651367,155.042053222656,312.129058837891,180.086624145508,110.034286499023,232.153823852539,173.080017089844,85.0268325805664,166.07177734375,149.0439453125,124.048721313477,153.065338134766,175.044677734375,136.036819458008
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U2W59_LTR.mzML",286.200805664062,308.184600830078,227.124618530273,144.100997924805,204.122680664062,226.100646972656,145.048248291016,85.0268707275391,203.148513793945,158.125900268555,116.068511962891,88.0853805541992,260.185394287109,201.110061645508,276.144317626953,298.125,217.068984985352,246.169631958008,268.147216796875,187.095413208008,156.076416015625,178.05542755127,110.07063293457,189.15950012207,130.086135864258,84.0788993835449,166.083023071289,144.101806640625,84.0807952880859,138.053298950195,94.0638275146484,92.0441665649414,131.116455078125,153.096481323242,114.08943939209,146.117080688477,87.0469627380371,136.047500610352,227.121963500977,130.107879638672,113.079719543457,88.0857543945312,85.0481262207031,166.083801269531,120.078910827637,103.053596496582,76.0746917724609,151.143585205078,116.069011688232,160.033050537109,365.062774658203,70.0649681091309,134.017013549805,313.033355712891,356.073532104492,132.076354980469,154.058517456055,176.03938293457,90.0542221069336,170.090530395508,126.100288391113,96.0656433105469,137.043731689453,159.026397705078,119.034301757812,110.033515930176,220.11572265625,242.099502563477,202.104278564453,90.0536804199219,139.049865722656,121.031184505,93.0420379638672,95.0589294433594,112.049201965332,134.031753540039,156.009887695312,244.153961181641,185.078918457031,312.212646484375,334.196014404297,253.142456054688,265.112258911133,122.069885253906,144.045150756836,104.069770812988,148.030960083008,245.076736450195,209.055191040039,191.044281005859,179.043304443359,155.042877197266,312.125946044922,180.086441040039,110.034145355225,232.154052734375,173.079574584961,85.0271453857422,166.071090698242,149.044479370117,124.04866027832,153.064514160156,175.046859741211,136.03645324707
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U2W60_SR.mzML",286.201049804688,308.184432983398,227.125122070312,144.099853515625,204.122863769531,226.103652954102,145.046325683594,85.0269470214844,203.147247314453,158.127166748047,116.06876373291,88.0849533081055,260.185577392578,201.110046386719,276.14404296875,298.124908447266,217.068984985352,246.167083740234,268.147369384766,187.094360351562,156.076507568359,178.05542755127,110.069549560547,189.159362792969,130.086029052734,84.0788803100586,166.082717895508,144.10139465332,84.0807952880859,138.053756713867,94.0647430419922,92.0441665649414,131.117614746094,153.098693847656,114.089958190918,146.116821289062,87.0469627380371,136.046340942383,227.121856689453,130.108215332031,113.079742431641,88.0859069824219,85.0481262207031,166.084457397461,120.079544067383,103.05347442627,76.0746765136719,151.143264770508,116.069496154785,160.032821655273,365.062774658203,70.0649681091309,134.017013549805,313.031463623047,356.073532104492,132.075775146484,154.056655883789,176.039505004883,90.0542678833008,170.090530395508,126.100372314453,96.0656433105469,137.043823242188,159.026397705078,119.034774780273,110.033515930176,220.11653137207,242.098205566406,202.105545043945,90.054313659668,139.050186157227,121.031242370605,93.0420303344727,95.0592269897461,112.050086975098,134.030456542969,156.010330200195,244.154281616211,185.079284667969,312.213806152344,334.198852539062,253.14225769043,265.112258911133,122.06950378418,144.044235229492,104.069885253906,148.032028198242,245.077514648438,209.055633544922,191.045364379883,179.044860839844,155.044479370117,312.129943847656,180.086990356445,110.034145355225,232.154052734375,173.079223632812,85.027214050293,166.070938110352,149.044036865234,124.049491882324,153.065139770508,175.046234130859,136.039108276367
