"cpdID","cpdName","X","ROI_rt","ROI_mz","ROI_rtMin","ROI_rtMax","ROI_mzMin","ROI_mzMax","X","uROI_rtMin","uROI_rtMax","uROI_mzMin","uROI_mzMax","uROI_rt","uROI_mz","X","FIR_rtMin","FIR_rtMax","FIR_mzMin","FIR_mzMax"
"HPOS-002.1","Octenoylcarnitine (C8:1)","|",250.1535892,286.2012849,235.1535892,265.1535892,286.1969918,286.2055779,"|",251,261,286.1983948,286.2050171,250.1535892,286.2012849,"|",251,261,286.1983948,286.2050171
"HPOS-002.2","Octenoylcarnitine (C8:1)","|",250.1535892,308.182,235.1535892,265.1535892,308.1773773,308.1866227,"|",251,261,308.178772,308.186615,250.1535892,308.182,"|",251,261,308.178772,308.186615
"HPOS-002.3","Octenoylcarnitine (C8:1) ISF.1","|",250.1535892,227.128,235.1535892,265.1535892,227.1245931,227.1314069,"|",251,261,227.1246033,227.1313934,250.1535892,227.128,"|",251,261,227.1246033,227.1313934
"HPOS-002.4","Octenoylcarnitine (C8:1) ISF.2","|",250.1535892,144.102,235.1535892,265.1535892,144.0998385,144.1041615,"|",251,261,144.0998535,144.1041565,250.1535892,144.102,"|",251,261,144.0998535,144.1041565
"HPOS-004.1","L-Acetylcarnitine","|",304.3102694,204.1230345,289.3102694,319.3102694,204.1199726,204.1260963,"|",295,312.5,204.1200104,204.1260834,304.3102694,204.1230345,"|",295,312.5,204.1200104,204.1260834
"HPOS-004.2","L-Acetylcarnitine","|",304.3102694,226.104,289.3102694,319.3102694,226.1006084,226.1073916,"|",295,312.5,226.1006165,226.1073914,304.3102694,226.104,"|",295,312.5,226.1006165,226.1073914
"HPOS-004.3","L-Acetylcarnitine ISF.1","|",304.3102694,145.048,289.3102694,319.3102694,145.0458243,145.0501757,"|",295,312.5,145.0458374,145.0501709,304.3102694,145.048,"|",295,312.5,145.0458374,145.0501709
"HPOS-004.4","L-Acetylcarnitine ISF.2","|",304.3102694,85.028,289.3102694,319.3102694,85.02672458,85.02927542,"|",295,312.5,85.02672577,85.02927399,304.3102694,85.028,"|",295,312.5,85.02672577,85.02927399
"HPOS-006.1","Asymmetric Dimethylarginine","|",358.2394827,203.1502523,343.2394827,373.2394827,203.147205,203.1532995,"|",352.5,362.5,203.1472168,203.1529541,358.2394827,203.1502523,"|",352.5,362.5,203.1472168,203.1529541
"HPOS-006.2","Asymmetric Dimethylarginine ISF.1","|",358.2394827,158.128,343.2394827,373.2394827,158.1256281,158.1303719,"|",352.5,362.5,158.1256409,158.1303711,358.2394827,158.128,"|",352.5,362.5,158.1256409,158.1303711
"HPOS-006.3","Asymmetric Dimethylarginine ISF.2","|",358.2394827,116.07,343.2394827,373.2394827,116.068259,116.0717411,"|",352.5,362.5,116.0682602,116.0717392,358.2394827,116.07,"|",352.5,362.5,116.0682602,116.0717392
"HPOS-006.4","Asymmetric Dimethylarginine ISF.3","|",358.2394827,88.086,343.2394827,373.2394827,88.08467871,88.08732129,"|",352.5,362.5,88.08469391,88.08731842,358.2394827,88.086,"|",352.5,362.5,88.08469391,88.08731842
"HPOS-010.1","Hexanoylcarnitine (C6:0)","|",260.1910956,260.1856348,245.1910956,275.1910956,260.181732,260.1895375,"|",255,265,260.1817322,260.1893921,260.1910956,260.1856348,"|",255,265,260.1817322,260.1893921
"HPOS-010.2","Hexanoylcarnitine (C6:0) ISF.1","|",260.1910956,201.113,245.1910956,275.1910956,201.1099833,201.1160167,"|",255,265,201.1099854,201.1160126,260.1910956,201.113,"|",255,265,201.1099854,201.1160126
"HPOS-011.1","Glutarylcarnitine","|",306.2183852,276.1441639,291.2183852,321.2183852,276.1400217,276.148306,"|",303,320,276.1403198,276.1481628,306.2183852,276.1441639,"|",303,320,276.1403198,276.1481628
"HPOS-011.2","Glutarylcarnitine","|",306.2183852,298.128,291.2183852,321.2183852,298.1235281,298.1324719,"|",303,320,298.1235352,298.1324463,306.2183852,298.128,"|",303,320,298.1235352,298.1324463
"HPOS-011.3","Glutarylcarnitine ISF.1","|",306.2183852,217.072,291.2183852,321.2183852,217.0687439,217.0752561,"|",303,320,217.0687561,217.0752411,306.2183852,217.072,"|",303,320,217.0687561,217.0752411
"HPOS-012.1","Isovalerylcarnitine","|",263.2660302,246.1699847,248.2660302,278.2660302,246.1662921,246.1736772,"|",260,272.5,246.1663055,246.1735077,263.2660302,246.1699847,"|",260,272.5,246.1663055,246.1735077
"HPOS-012.2","Isovalerylcarnitine","|",263.2660302,268.151,248.2660302,278.2660302,268.1469777,268.1550223,"|",260,272.5,268.1470032,268.1549988,263.2660302,268.151,"|",260,272.5,268.1470032,268.1549988
"HPOS-012.3","Isovalerylcarnitine ISF.1","|",263.2660302,187.097,248.2660302,278.2660302,187.0941935,187.0998065,"|",260,272.5,187.0942078,187.0997925,263.2660302,187.097,"|",260,272.5,187.0942078,187.0997925
"HPOS-014.1","Histidine","|",369.0356344,156.076753,354.0356344,384.0356344,156.0744118,156.0790941,"|",356,360,156.0744118,156.0790941,369.0356344,156.076753,"|",356,360,156.0744118,156.0790941
"HPOS-014.2","Histidine","|",369.0356344,178.058,354.0356344,384.0356344,178.0553291,178.0606709,"|",356,360,178.0553291,178.0606709,369.0356344,178.058,"|",356,360,178.0553291,178.0606709
"HPOS-014.3","Histidine ISF.1","|",369.0356344,110.0711,354.0356344,384.0356344,110.0694489,110.0727511,"|",356,360,110.0694489,110.0727511,369.0356344,110.0711,"|",356,360,110.0694489,110.0727511
"HPOS-016.1","N6,N6,N6-Trimethyllysine","|",369.7726217,189.1597544,354.7726217,384.7726217,189.156917,189.1625918,"|",365,377,189.1569366,189.1621094,369.7726217,189.1597544,"|",365,377,189.1569366,189.1621094
"HPOS-016.2","N6,N6,N6-Trimethyllysine ISF.1","|",369.7726217,130.0852,354.7726217,384.7726217,130.0832487,130.0871513,"|",365,377,130.0832977,130.0871429,369.7726217,130.0852,"|",365,377,130.0832977,130.0871429
"HPOS-016.3","N6,N6,N6-Trimethyllysine ISF.2","|",369.7726217,84.08,354.7726217,384.7726217,84.0787388,84.0812612,"|",365,377,84.07874298,84.08126068,369.7726217,84.08,"|",365,377,84.07874298,84.08126068
"HPOS-020.1","Proline Betaine","|",294.7894817,166.0838501,279.7894817,309.7894817,166.0813589,166.0863414,"|",292.5,307.5,166.0813599,166.0863342,294.7894817,166.0838501,"|",292.5,307.5,166.0813599,166.0863342
"HPOS-020.2","Proline Betaine","|",294.7894817,144.1019052,279.7894817,309.7894817,144.0997436,144.1040667,"|",292.5,307.5,144.0997467,144.1040497,294.7894817,144.1019052,"|",292.5,307.5,144.0997467,144.1040497
"HPOS-020.3","Proline Betaine ISF.1","|",294.7894817,84.082,279.7894817,309.7894817,84.08073877,84.08326123,"|",292.5,307.5,84.08074188,84.08325958,294.7894817,84.082,"|",292.5,307.5,84.08074188,84.08325958
"HPOS-025.1","Trigonelline","|",290.9983559,138.054955,275.9983559,305.9983559,138.0528841,138.0570258,"|",288,298,138.052887,138.0569916,290.9983559,138.054955,"|",288,298,138.052887,138.0569916
"HPOS-025.2","Trigonelline ISF.1","|",290.9983559,94.065,275.9983559,305.9983559,94.06358903,94.06641098,"|",288,298,94.063591,94.06640625,290.9983559,94.065,"|",288,298,94.063591,94.06640625
"HPOS-025.3","Trigonelline ISF.2","|",290.9983559,92.045,275.9983559,305.9983559,92.04361933,92.04638068,"|",288,298,92.04361933,92.04638068,290.9983559,92.045,"|",288,298,92.04361933,92.04638068
"HPOS-028.1","N-Acetylputrescine","|",264.0727303,131.1178896,249.0727303,279.0727303,131.1159228,131.1198563,"|",261,268,131.1159363,131.119812,264.0727303,131.1178896,"|",261,268,131.1159363,131.119812
"HPOS-028.2","N-Acetylputrescine","|",264.0727303,153.0984,249.0727303,279.0727303,153.0961035,153.1006965,"|",261,268,153.0961151,153.1006927,264.0727303,153.0984,"|",261,268,153.0961151,153.1006927
"HPOS-028.3","N-Acetylputrescine ISF.1","|",264.0727303,114.0902,249.0727303,279.0727303,114.0884886,114.0919114,"|",261,268,114.0884933,114.0919113,264.0727303,114.0902,"|",261,268,114.0884933,114.0919113
"HPOS-029.1","4-Trimethylammoniobutanoate","|",294.5094489,146.1181038,279.5094489,309.5094489,146.115912,146.1202956,"|",285,295,146.115921,146.1202393,294.5094489,146.1181038,"|",285,295,146.115921,146.1202393
"HPOS-029.2","4-Trimethylammoniobutanoate ISF.1","|",294.5094489,87.048,279.5094489,309.5094489,87.04669428,87.04930572,"|",285,295,87.04669428,87.04930572,294.5094489,87.048,"|",285,295,87.04669428,87.04930572
"HPOS-036.1","Creatinine","|",150.4052096,136.0481326,135.4052096,165.4052096,136.0460919,136.0501733,"|",148,156,136.0460968,136.0500641,150.4052096,136.0481326,"|",148,156,136.0460968,136.0500641
"HPOS-036.2","Creatinine","|",150.4052096,227.125,135.4052096,165.4052096,227.1215931,227.1284069,"|",148,156,227.1215973,227.1284027,150.4052096,227.125,"|",148,156,227.1215973,227.1284027
"HPOS-038.1","1,1-Dimethylbiguanide (Metformin)","|",205.4058334,130.1087218,190.4058334,220.4058334,130.1067701,130.1106734,"|",203,213,130.106781,130.1106415,205.4058334,130.1087218,"|",203,213,130.106781,130.1106415
"HPOS-038.2","1,1-Dimethylbiguanide (Metformin) ISF.1","|",205.4058334,113.081,190.4058334,220.4058334,113.0793038,113.0826962,"|",203,213,113.0793038,113.0826962,205.4058334,113.081,"|",203,213,113.0793038,113.0826962
"HPOS-038.3","1,1-Dimethylbiguanide (Metformin) ISF.2","|",205.4058334,88.087,190.4058334,220.4058334,88.0856787,88.08832131,"|",203,213,88.0856787,88.08832131,205.4058334,88.087,"|",203,213,88.0856787,88.08832131
"HPOS-038.4","1,1-Dimethylbiguanide (Metformin) ISF.3","|",205.4058334,85.049,190.4058334,220.4058334,85.04772427,85.05027574,"|",203,213,85.04772949,85.05027008,205.4058334,85.049,"|",203,213,85.04772949,85.05027008
"HPOS-040.1","Phenylalanine","|",226.7771941,166.0862551,211.7771941,241.7771941,166.0837638,166.0887463,"|",218,232.5,166.0837638,166.0887463,226.7771941,166.0862551,"|",218,232.5,166.0837638,166.0887463
"HPOS-040.2","Phenylalanine ISF.1","|",226.7771941,120.0806,211.7771941,241.7771941,120.0787988,120.0824012,"|",218,232.5,120.078804,120.0823975,226.7771941,120.0806,"|",218,232.5,120.078804,120.0823975
"HPOS-040.3","Phenylalanine ISF.2","|",226.7771941,103.055,211.7771941,241.7771941,103.0534542,103.0565458,"|",218,232.5,103.0534592,103.0565414,226.7771941,103.055,"|",218,232.5,103.0534592,103.0565414
"HPOS-042.1","Trimethylamine N-oxide","|",250.7237262,76.07569035,235.7237262,265.7237262,76.07454922,76.07683149,"|",245,260,76.07455444,76.07682037,250.7237262,76.07569035,"|",245,260,76.07455444,76.07682037
"HPOS-042.2","Trimethylamine N-oxide","|",250.7237262,151.1441043,235.7237262,265.7237262,151.1418371,151.1463714,"|",245,260,151.1418457,151.146347,250.7237262,151.1441043,"|",245,260,151.1418457,151.146347
"HPOS-043.1","Proline","|",267.4476694,116.070605,252.4476694,282.4476694,116.0688639,116.072346,"|",264,275,116.0688705,116.0723419,267.4476694,116.070605,"|",264,275,116.0688705,116.0723419
"HPOS-043.2","Proline","|",267.4476694,160.035,252.4476694,282.4476694,160.0325995,160.0374005,"|",264,275,160.032608,160.0373993,267.4476694,160.035,"|",264,275,160.032608,160.0373993
"HPOS-043.3","Proline","|",267.4476694,365.067,252.4476694,282.4476694,365.061524,365.072476,"|",264,275,365.061524,365.072476,267.4476694,365.067,"|",264,275,365.061524,365.072476
"HPOS-043.4","Proline ISF.1","|",267.4476694,70.066,252.4476694,282.4476694,70.06494901,70.06705099,"|",264,275,70.06494901,70.06705099,267.4476694,70.066,"|",264,275,70.06494901,70.06705099
"HPOS-044.1","Alanine","|",273.9442249,134.0188434,258.9442249,288.9442249,134.0168332,134.0208537,"|",267,280,134.0168457,134.0208435,273.9442249,134.0188434,"|",267,280,134.0168457,134.0208435
"HPOS-044.2","Alanine","|",273.9442249,313.0355,258.9442249,288.9442249,313.0308045,313.0401955,"|",267,280,313.0308228,313.0401917,273.9442249,313.0355,"|",267,280,313.0308228,313.0401917
"HPOS-044.3","Alanine","|",273.9442249,356.078,258.9442249,288.9442249,356.0726588,356.0833412,"|",267,280,356.0726624,356.083313,273.9442249,356.078,"|",267,280,356.0726624,356.083313
"HPOS-045.1","Creatine","|",303.5838669,132.076753,288.5838669,318.5838669,132.0747718,132.0787341,"|",300,310,132.0747833,132.0786896,303.5838669,132.076753,"|",300,310,132.0747833,132.0786896
"HPOS-045.2","Creatine","|",303.5838669,154.0586972,288.5838669,318.5838669,154.0563863,154.0610081,"|",300,310,154.0563965,154.0610046,303.5838669,154.0586972,"|",300,310,154.0563965,154.0610046
"HPOS-045.3","Creatine","|",303.5838669,176.0415,288.5838669,318.5838669,176.0388594,176.0441406,"|",300,310,176.0388641,176.0441132,303.5838669,176.0415,"|",300,310,176.0388641,176.0441132
"HPOS-045.4","Creatine ISF.1","|",303.5838669,90.055,288.5838669,318.5838669,90.05364918,90.05635083,"|",300,310,90.0536499,90.05635071,303.5838669,90.055,"|",300,310,90.0536499,90.05635071
"HPOS-051.1","3-methylhistidine","|",365.5020678,170.0924031,350.5020678,380.5020678,170.0898517,170.0949544,"|",355,360,170.0898517,170.0949544,365.5020678,170.0924031,"|",355,360,170.0898517,170.0949544
