"cpdID","cpdName","X","ROI_rt","ROI_mz","ROI_rtMin","ROI_rtMax","ROI_mzMin","ROI_mzMax","X","uROI_rtMin","uROI_rtMax","uROI_mzMin","uROI_mzMax","uROI_rt","uROI_mz","X","FIR_rtMin","FIR_rtMax","FIR_mzMin","FIR_mzMax"
"HPOS-002.1","Octenoylcarnitine (C8:1)","|",250.153589201576,286.20128486,235.153589201576,265.153589201576,286.196991840727,286.205577879273,"|",248.159790074171,257.639708668981,286.198394775391,286.205017089844,250.153589201576,286.20128486,"|",250.420773455982,254.331033858306,286.200469970703,286.202789306641
"HPOS-002.2","Octenoylcarnitine (C8:1)","|",250.153589201576,308.182,235.153589201576,265.153589201576,308.17737727,308.18662273,"|",245.01327784866,261.96963644541,308.178771972656,308.186614990234,250.153589201576,308.182,"|",246.900594994931,249.780006867788,308.184432983398,308.186462402344
"HPOS-002.3","Octenoylcarnitine (C8:1) ISF.1","|",250.153589201576,227.128,235.153589201576,265.153589201576,227.12459308,227.13140692,"|",248.263243879009,257.695880872002,227.124603271484,227.131393432617,250.153589201576,227.128,"|",250.500315635657,254.558463857703,227.125366210938,227.130302429199
"HPOS-002.4","Octenoylcarnitine (C8:1) ISF.2","|",250.153589201576,144.102,235.153589201576,265.153589201576,144.09983847,144.10416153,"|",251.047559948711,260.781119129821,144.099853515625,144.104156494141,250.153589201576,144.102,"|",253.206879787678,258.052955361091,144.100219726562,144.103866577148
"HPOS-004.1","L-Acetylcarnitine","|",304.310269355136,204.12303446,289.310269355136,319.310269355136,204.119972614483,204.126096305517,"|",295.569767328562,308.220624969743,204.120010375977,204.126083374023,304.310269355136,204.12303446,"|",298.098537254144,303.644109259535,204.121948242188,204.124755859375
"HPOS-004.2","L-Acetylcarnitine","|",304.310269355136,226.104,289.310269355136,319.310269355136,226.10060844,226.10739156,"|",295.929124845986,314.703491515573,226.100616455078,226.107391357422,304.310269355136,226.104,"|",298.194126868074,304.955742340602,226.101387023926,226.106903076172
"HPOS-004.3","L-Acetylcarnitine ISF.1","|",304.310269355136,145.048,289.310269355136,319.310269355136,145.04582428,145.05017572,"|",295.854237480781,308.792978902938,145.045837402344,145.050170898438,304.310269355136,145.048,"|",298.413029943684,302.905066332705,145.046325683594,145.050003051758
"HPOS-004.4","L-Acetylcarnitine ISF.2","|",304.310269355136,85.028,289.310269355136,319.310269355136,85.02672458,85.02927542,"|",295.473599060058,307.112355680606,85.026725769043,85.0292739868164,304.310269355136,85.028,"|",297.949947662076,303.516076063471,85.0268707275391,85.0289993286133
"HPOS-006.1","Asymmetric Dimethylarginine","|",358.239482667992,203.15025226,343.239482667992,373.239482667992,203.147205006216,203.153299513784,"|",351.658935003294,364.150140580804,203.147216796875,203.152954101562,358.239482667992,203.15025226,"|",353.711737330744,359.24388533663,203.148323059082,203.150939941406
"HPOS-006.2","Asymmetric Dimethylarginine ISF.1","|",358.239482667992,158.128,343.239482667992,373.239482667992,158.12562808,158.13037192,"|",351.614023299755,364.270783908354,158.125640869141,158.13037109375,358.239482667992,158.128,"|",353.623846802075,359.237727288367,158.126029968262,158.129539489746
"HPOS-006.3","Asymmetric Dimethylarginine ISF.2","|",358.239482667992,116.07,343.239482667992,373.239482667992,116.06825895,116.07174105,"|",351.230821588086,364.416348070465,116.068260192871,116.071739196777,358.239482667992,116.07,"|",353.874700312847,359.722623847004,116.068481445312,116.071533203125
"HPOS-006.4","Asymmetric Dimethylarginine ISF.3","|",358.239482667992,88.086,343.239482667992,373.239482667992,88.08467871,88.08732129,"|",347.958060146656,364.730900214253,88.0846939086914,88.0873184204102,358.239482667992,88.086,"|",353.624113307904,359.15324262462,88.0849075317383,88.0870971679688
"HPOS-010.1","Hexanoylcarnitine (C6:0)","|",260.191095614,260.18563476,245.191095614,275.191095614,260.181731975479,260.189537544521,"|",252.625407696141,264.183125168848,260.181732177734,260.189392089844,260.191095614,260.18563476,"|",255.318413142915,260.489104588793,260.18424987793,260.186981201172
"HPOS-010.2","Hexanoylcarnitine (C6:0) ISF.1","|",260.191095614,201.113,245.191095614,275.191095614,201.109983305,201.116016695,"|",252.518560403059,265.167299911311,201.109985351562,201.116012573242,260.191095614,201.113,"|",255.669889718254,260.485873786411,201.110198974609,201.115325927734
"HPOS-011.1","Glutarylcarnitine","|",306.218385223382,276.14416386,291.218385223382,321.218385223382,276.140021697542,276.148306022458,"|",301.930788376579,318.176543795051,276.140319824219,276.148162841797,306.218385223382,276.14416386,"|",304.364490660204,310.181417510494,276.143127441406,276.146469116211
"HPOS-011.2","Glutarylcarnitine","|",306.218385223382,298.128,291.218385223382,321.218385223382,298.12352808,298.13247192,"|",301.642650119142,318.217430691067,298.12353515625,298.132446289062,306.218385223382,298.128,"|",304.486404909265,310.058362438195,298.123840332031,298.131149291992
"HPOS-011.3","Glutarylcarnitine ISF.1","|",306.218385223382,217.072,291.218385223382,321.218385223382,217.06874392,217.07525608,"|",302.029200431655,316.832126271481,217.068756103516,217.075241088867,306.218385223382,217.072,"|",304.587575696015,310.546621663596,217.068984985352,217.074829101562
"HPOS-012.1","Isovalerylcarnitine","|",263.266030192962,246.16998466,248.266030192962,278.266030192962,246.16629211023,246.17367720977,"|",259.806344553374,272.12061247613,246.166305541992,246.17350769043,263.266030192962,246.16998466,"|",261.90418441895,269.416280629124,246.16771697998,246.171295166016
"HPOS-012.2","Isovalerylcarnitine","|",263.266030192962,268.151,248.266030192962,278.266030192962,268.146977735,268.155022265,"|",259.317974380258,273.031611958174,268.147003173828,268.154998779297,263.266030192962,268.151,"|",261.542212680495,268.851543238901,268.147369384766,268.154357910156
"HPOS-012.3","Isovalerylcarnitine ISF.1","|",263.266030192962,187.097,248.266030192962,278.266030192962,187.094193545,187.099806455,"|",259.828396494877,272.621653192627,187.094207763672,187.099792480469,263.266030192962,187.097,"|",262.106014528816,268.881976630063,187.094482421875,187.098861694336
"HPOS-014.1","Histidine","|",369.035634371665,156.07675296,354.035634371665,384.035634371665,156.074411808706,156.079094111294,"|",349.216082939268,380.604962853261,156.074411808706,156.079094111294,369.035634371665,156.07675296,"|",354.408945805012,371.403600836258,156.075042724609,156.07861328125
"HPOS-014.2","Histidine","|",369.035634371665,178.058,354.035634371665,384.035634371665,178.05532913,178.06067087,"|",351.729020479549,378.351112572865,178.05532913,178.06067087,369.035634371665,178.058,"|",355.222191331169,374.841824578907,178.05542755127,178.060516357422
"HPOS-014.3","Histidine ISF.1","|",369.035634371665,110.0711,354.035634371665,384.035634371665,110.0694489335,110.0727510665,"|",349.576967992761,378.702490211567,110.0694489335,110.0727510665,369.035634371665,110.0711,"|",355.093542377076,371.607073355572,110.069549560547,110.072700500488
"HPOS-016.1","N6,N6,N6-Trimethyllysine","|",369.772621681749,189.15975436,354.772621681749,384.772621681749,189.156916963685,189.162591756315,"|",364.146671608086,375.755658813211,189.156936645508,189.162109375,369.772621681749,189.15975436,"|",365.952521275944,371.020595120952,189.158500671387,189.160415649414
"HPOS-016.2","N6,N6,N6-Trimethyllysine ISF.1","|",369.772621681749,130.0852,354.772621681749,384.772621681749,130.083248722,130.087151278,"|",364.088080654385,376.448526337823,130.083297729492,130.087142944336,369.772621681749,130.0852,"|",365.882646575491,371.096076176995,130.084808349609,130.086540222168
"HPOS-016.3","N6,N6,N6-Trimethyllysine ISF.2","|",369.772621681749,84.08,354.772621681749,384.772621681749,84.0787388,84.0812612,"|",362.940345121936,378.2165541922,84.078742980957,84.0812606811523,369.772621681749,84.08,"|",365.89593958367,371.071104066687,84.0788993835449,84.0811309814453
"HPOS-020.1","Proline Betaine","|",294.789481713524,166.08385012,279.789481713524,309.789481713524,166.081358862248,166.086341377752,"|",291.709159693089,307.287877904607,166.081359863281,166.086334228516,294.789481713524,166.08385012,"|",294.09802605431,304.200854719001,166.082305908203,166.085227966309
"HPOS-020.2","Proline Betaine","|",294.789481713524,144.10190516,279.789481713524,309.789481713524,144.099743631423,144.104066688577,"|",291.226954077773,305.640740493397,144.099746704102,144.104049682617,294.789481713524,144.10190516,"|",294.164618593979,302.473716597382,144.10033416748,144.102828979492
"HPOS-020.3","Proline Betaine ISF.1","|",294.789481713524,84.082,279.789481713524,309.789481713524,84.08073877,84.08326123,"|",285.197808667222,309.693347705807,84.0807418823242,84.0832595825195,294.789481713524,84.082,"|",292.832621393401,302.632789855947,84.0807952880859,84.0830345153809
"HPOS-025.1","Trigonelline","|",290.998355898384,138.05495496,275.998355898384,305.998355898384,138.052884135676,138.057025784324,"|",287.759124644516,300.150582204638,138.052886962891,138.056991577148,290.998355898384,138.05495496,"|",289.926288780557,297.646390569534,138.053604125977,138.055450439453
"HPOS-025.2","Trigonelline ISF.1","|",290.998355898384,94.065,275.998355898384,305.998355898384,94.063589025,94.066410975,"|",283.94933568424,300.288273526411,94.063591003418,94.06640625,290.998355898384,94.065,"|",290.512830396452,296.871260117307,94.0637054443359,94.0660705566406
"HPOS-025.3","Trigonelline ISF.2","|",290.998355898384,92.045,275.998355898384,305.998355898384,92.043619325,92.046380675,"|",284.407991430725,317.391604197531,92.043619325,92.046380675,290.998355898384,92.045,"|",290.122678276239,298.184283942976,92.0441665649414,92.0460929870605
"HPOS-028.1","N-Acetylputrescine","|",264.072730304759,131.11788956,249.072730304759,279.072730304759,131.115922791657,131.119856328343,"|",260.252874107264,268.618820628689,131.115936279297,131.119812011719,264.072730304759,131.11788956,"|",262.200592896043,266.725425222941,131.116317749023,131.118423461914
"HPOS-028.2","N-Acetylputrescine","|",264.072730304759,153.0984,249.072730304759,279.072730304759,153.096103524,153.100696476,"|",259.759120206041,269.321424249095,153.096115112305,153.100692749023,264.072730304759,153.0984,"|",261.899482374916,267.010518553468,153.096565246582,153.100463867188
"HPOS-028.3","N-Acetylputrescine ISF.1","|",264.072730304759,114.0902,249.072730304759,279.072730304759,114.088488647,114.091911353,"|",260.087522443203,268.646630136875,114.088493347168,114.091911315918,264.072730304759,114.0902,"|",262.19871006241,266.721902225523,114.089263916016,114.091621398926
"HPOS-029.1","4-Trimethylammoniobutanoate","|",294.509448868234,146.1181038,279.509448868234,309.509448868234,146.115912028443,146.120295571557,"|",284.96247309034,296.935705082389,146.115921020508,146.120239257812,294.509448868234,146.1181038,"|",287.272889046161,292.834626802513,146.116149902344,146.11897277832
"HPOS-029.2","4-Trimethylammoniobutanoate ISF.1","|",294.509448868234,87.048,279.509448868234,309.509448868234,87.04669428,87.04930572,"|",273.710155732709,307.212415028468,87.04669428,87.04930572,294.509448868234,87.048,"|",287.955767195453,293.527997889761,87.0469627380371,87.0487937927246
"HPOS-036.1","Creatinine","|",150.405209639712,136.0481326009,135.405209639712,165.405209639712,136.046091878911,136.050173322889,"|",147.041617792067,158.388957314335,136.046096801758,136.050064086914,150.405209639712,136.0481326009,"|",148.859091775667,155.856278474274,136.046539306641,136.048812866211
"HPOS-036.2","Creatinine","|",150.405209639712,227.125,135.405209639712,165.405209639712,227.121593125,227.128406875,"|",141.467666386777,161.172516062789,227.121597290039,227.128402709961,150.405209639712,227.125,"|",145.893374672763,158.795932767115,227.121963500977,227.127990722656
