"","RNEG-002.1","RNEG-002.2","RNEG-002.3","RNEG-002.4","RNEG-003.1","RNEG-003.2","RNEG-003.3","RNEG-006.1","RNEG-006.2","RNEG-009.1","RNEG-009.2","RNEG-009.3","RNEG-009.4","RNEG-011.1","RNEG-011.2","RNEG-011.3","RNEG-011.4","RNEG-016.1","RNEG-016.2","RNEG-020.1","RNEG-020.2","RNEG-020.3","RNEG-021.1","RNEG-021.2","RNEG-021.3","RNEG-022.1","RNEG-022.2","RNEG-022.3","RNEG-022.4","RNEG-022.5","RNEG-023.1","RNEG-023.2","RNEG-023.3","RNEG-023.4","RNEG-023.5","RNEG-024.1","RNEG-024.2","RNEG-024.3","RNEG-024.4","RNEG-027.1","RNEG-027.2","RNEG-027.3","RNEG-028.1","RNEG-028.2","RNEG-031.1","RNEG-031.2","RNEG-032.1","RNEG-032.2","RNEG-032.3","RNEG-033.1","RNEG-033.2","RNEG-035.1","RNEG-035.2","RNEG-035.3","RNEG-041.1","RNEG-041.2","RNEG-041.3","RNEG-043.1","RNEG-043.2","RNEG-043.3","RNEG-045.1","RNEG-045.2","RNEG-045.3","RNEG-048.1","RNEG-048.2","RNEG-048.3","RNEG-049.1","RNEG-049.2","RNEG-049.3","RNEG-049.4","RNEG-052.1","RNEG-052.2","RNEG-052.3","RNEG-054.1","RNEG-054.2","RNEG-054.3","RNEG-054.4","RNEG-059.1","RNEG-059.2","RNEG-059.3","RNEG-060.1","RNEG-060.2","RNEG-060.3","RNEG-063.1","RNEG-063.2","RNEG-063.3","RNEG-063.4","RNEG-065.1","RNEG-065.2","RNEG-068.1","RNEG-068.2","RNEG-069.1","RNEG-069.2","RNEG-069.3","RNEG-071.1","RNEG-071.2","RNEG-071.3","RNEG-071.4","RNEG-074.1","RNEG-074.2","RNEG-075.1","RNEG-075.2","RNEG-075.3","RNEG-078.1","RNEG-078.2","RNEG-079.1","RNEG-079.2","RNEG-080.1","RNEG-080.2","RNEG-080.3"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U5W36_SR.mzML",NA,153.782955407229,153.758859021687,153.879340949398,228.885242763855,NA,229.053917462651,139.980276108434,NA,328.086852621687,328.086852621687,328.135045392771,NA,290.487768836145,290.463672450602,290.531280708434,290.511865221687,70.5409492072289,70.5215265204819,81.7601423783132,81.8277578361446,81.7795650650602,130.620958007229,130.553335349398,130.596861621687,57.7227595161446,57.7227595161446,57.7033368293976,57.7468559016867,57.7033368293976,NA,114.701179522892,114.613147178313,114.613147178313,114.613147178313,138.645849021687,138.317861421687,138.62643353494,138.722819077108,NA,NA,NA,327.381654450602,327.41043173494,82.0881443783133,82.0881443783133,65.7779542072289,65.8167923807229,65.8261469783133,82.2049540072289,82.1122407638554,NA,NA,32.4739518472289,162.913335749398,162.913335749398,163.04956806506,122.899958207229,122.924054592771,123.344762636145,37.6864323549398,37.7540478127711,37.4260494127711,77.9339542072289,78.1655634650602,77.9339542072289,147.351855621687,147.327759236145,147.356536520482,143.013240963855,108.931758836145,108.931758836145,108.931758836145,60.3507590361446,60.2784698795181,60.3507590361446,60.3942781084337,205.668368293976,205.837042992771,NA,267.630649650602,267.630649650602,267.678842421687,227.599007848193,227.599007848193,230.900757836145,227.599007848193,271.620845421687,271.191791380723,202.64843093494,NA,54.3932411438554,54.4136616306024,54.4812770284337,45.6501215819277,45.6631449383133,45.6584711795181,45.6196258660241,239.515045392771,239.583669450602,203.25256266506,203.493526520482,203.204369893976,188.30456166506,188.280465279518,102.80556606506,102.786143378313,76.8756634506024,76.9044335349398,76.9238562216867
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U5W47_LTR.mzML",153.841239963855,153.817143578313,153.817143578313,153.817143578313,229.458632506024,229.719011848193,NA,140.110849821687,NA,328.142147378313,328.142147378313,328.142147378313,327.360980551807,290.518938407229,290.441997151807,290.547715691566,NA,71.6538522216867,71.6585331204819,82.0992441638554,82.2113728939759,82.1233405493976,130.747852221687,130.699659450602,130.752533120482,57.6411429383133,57.6374705795181,57.6170465527711,57.6411429383133,57.6652393238554,NA,114.807664050602,114.764144978313,114.759471279518,114.764144978313,138.893238963855,138.419657850602,138.845046192771,138.893238963855,NA,NA,474.9990006,327.369340949398,327.409173322892,82.3559512072289,82.3318548216867,67.9397927807229,68.0074082385542,67.9722423638554,82.5199522072289,82.4523367493976,NA,NA,NA,163.040244363855,163.040244363855,163.040244363855,122.978659650602,123.099141578313,123.50043413494,37.6687588761446,37.7651444183133,37.4083723339759,78.2971457783133,82.0269550072289,78.3647612361446,147.435237963855,147.406475079518,147.435237963855,143.516344349398,108.991051392771,109.015147778313,109.015147778313,60.2895630650602,60.4006975951807,60.3136594506024,60.3377558361446,NA,205.896343349398,NA,267.661848021687,267.661848021687,267.666528320482,227.642277108434,227.666373493976,NA,NA,271.652043792771,271.439857221687,202.727146178313,NA,54.2356630506024,54.2644331349398,NA,45.8817580161446,45.8576616306024,45.9105316404819,45.9058544016867,239.638949807229,239.614853421687,203.243238963855,203.451759836145,203.267335349398,188.338764236145,188.362860621687,102.864858621687,102.860177722892,77.4520501927711,77.4761465783133,77.4761465783133
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U5W48_SR.mzML",153.774049992771,153.778716491566,153.749953607229,153.894531920482,228.777949007229,228.854919062651,228.806726291566,139.995467079518,NA,328.100055192771,328.100055192771,328.148247963855,NA,290.427652050602,290.504622106024,290.45642933494,290.612091537349,71.2576660506024,NA,NA,81.9791805228916,81.9587564361446,130.661246763855,130.540764836145,NA,57.6897575961446,57.6897575961446,57.6897575961446,57.6703385093976,57.6897575961446,NA,114.735793180723,114.648762236145,114.672858621687,114.676530920482,138.734330549398,138.357148778313,138.777856221687,138.753759836145,NA,NA,NA,327.302150978313,327.345662850602,82.2683371493976,82.2636634506024,66.8902741084337,66.9096967951807,66.9143704939759,82.3600489927711,82.2877598361446,NA,NA,NA,162.900765236145,162.924861621687,163.088855421687,122.93556606506,123.094893366265,NA,37.6969531072289,37.6246639506024,37.4318928662651,78.1613389493976,78.3698532216868,NA,147.368047992771,147.343951607229,NA,143.004335549398,108.946949807229,108.995142578313,108.971046192771,60.3177572361446,60.2742381638554,60.3224309349398,60.3224309349398,205.660464279518,205.853235363855,NA,267.618754436145,267.618754436145,267.666947207229,227.579753636145,227.555657250602,NA,227.555657250602,271.585855221687,271.160480679518,202.610762636145,NA,54.3120464527711,54.3361428383133,NA,45.7469525872289,45.7469525872289,45.7616979751807,45.7024321749398,239.503150178313,239.595856221687,203.172369493976,203.456859021687,203.148273108434,188.276240763855,188.27155986506,102.844852821687,102.820756436145,77.1234722795181,77.1271445783133,77.1030481927711
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U5W59_LTR.mzML",153.710234163855,153.734330549398,153.686137778313,153.734330549398,229.303529720482,NA,229.535146178313,139.90756866506,NA,328.079750636145,328.103847021687,328.103847021687,328.009183571084,290.460249963855,290.62056426506,290.45657046506,290.484346349398,69.5709556072289,69.3875319204819,81.5823700939759,81.7028520216867,81.6064664795181,130.524139778313,130.500043392771,NA,57.7136620506024,57.7136620506024,57.6942393638554,57.7377584361446,57.7136620506024,NA,114.583951607229,114.516336149398,114.559855221687,114.559855221687,138.713053392771,138.245139578313,138.737149778313,138.717719891566,NA,NA,478.084853373494,327.310623706024,327.382912862651,81.8186602506024,81.7992375638554,63.0240475927711,62.8536508024096,63.1120865373494,82.0318554216867,81.9150457927711,NA,NA,32.3008569816867,162.885141578313,162.90457146506,162.909237963855,122.754947207229,122.894859021687,NA,37.7208539616867,37.7014348749398,37.4122782484337,77.6681423783132,81.5184341349398,77.6922387638554,147.279148178313,147.255051792771,147.35143733494,143.35656066506,108.809857221687,108.809857221687,108.833953607229,60.0859492072289,60.1053718939759,60.0859492072289,60.1100455927711,NA,205.808848821687,NA,267.599479479518,267.599479479518,267.627227163855,227.564144378313,227.568825277108,223.153240563855,227.588240763855,271.594327949398,271.208785780723,202.620236763855,NA,54.2636617506024,54.2877581361446,54.2683390493976,45.9144339549398,45.9144339549398,46.0506626706024,45.8866616706024,239.532054192771,239.580246963855,203.156760236145,203.340183922892,203.16043973494,188.183661450602,188.300463879518,102.49456566506,NA,76.7748546216867,76.7989510072289,76.7989510072289
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U5W60_SR.mzML",153.781755236145,153.78543473494,153.781755236145,153.902237163855,228.741140978313,228.866303204819,228.997854621687,139.982755436145,140.988179722892,328.106759036145,328.106759036145,328.106759036145,NA,290.440038192771,290.324237163855,290.440038192771,290.367749036145,71.4822387638554,71.8889251108434,NA,82.0340843373494,81.8988534216867,130.643853621687,130.576245363855,NA,57.4889519872289,57.4889519872289,57.4889519872289,57.4936256860241,57.5130483727711,NA,114.723080937349,114.660146378313,114.660146378313,114.660146378313,138.716951807229,138.340757036145,138.716951807229,NA,NA,NA,475.099299404819,327.333952607229,327.338633506024,82.3232409638554,82.3232409638554,67.5308949662651,67.5790877373494,67.6115301204819,82.4149528072289,82.3185672650602,32.4533358893976,NA,32.4727585761446,162.912149978313,162.908470479518,163.072464279518,122.947951607229,NA,NA,37.7046617106024,37.6805653250602,37.3803356693976,78.2172441638554,78.4294307349398,78.1208586216868,147.355336349398,147.331239963855,NA,142.987958207229,108.934237563855,108.954661650602,108.934237563855,60.2337578361446,60.2384315349398,60.2578542216867,60.2578542216867,205.667182522892,205.811760836145,NA,267.607043592771,267.582947207229,267.626459079518,227.592139778313,227.616236163855,NA,227.568043392771,271.597239963855,271.26457146506,202.623148178313,NA,54.1798540416867,54.1557576561446,54.7210476127711,45.6860479927711,45.6860479927711,45.6776983351807,45.6860479927711,239.534951807229,NA,203.179087137349,203.420050992771,NA,188.283945407229,188.356234563855,102.784949807229,102.760853421687,77.1783760939759,77.2024724795181,77.2024724795181
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U5W71_LTR.mzML",153.821859021687,153.821859021687,153.821859021687,153.821859021687,229.365946607229,229.462332149398,NA,140.091468879518,NA,328.122752036145,328.146848421687,328.195041192771,328.29142673494,290.523668250602,290.658884766265,290.547764636145,290.620053792771,71.4982389638554,71.3777570361446,82.0353355493976,82.1474714795181,82.0594319349398,130.708053792771,130.616334749398,NA,57.5541428183133,57.5782392038554,57.5494690595181,57.5300464327711,57.5782392038554,NA,114.772532120482,114.744756236145,114.744756236145,114.744756236145,138.848760236145,138.404957207229,138.829330349398,138.80056746506,NA,NA,NA,327.122023048193,327.181270908434,82.2920497927711,82.2679534072289,67.6673698939759,67.7118903662651,67.7396590506024,82.4801471783132,82.3596652506024,NA,NA,NA,163.020849021687,163.020849021687,163.040278908434,122.939848821687,NA,NA,37.7022406838554,37.6252778284337,37.4455301004819,78.2332443638554,81.9630463927711,NA,147.414855621687,147.39544013494,NA,143.444089737349,108.994758236145,109.018854621687,108.994758236145,60.2989522072289,60.3712413638554,60.3230485927711,60.2785281204819,NA,205.851850221687,NA,267.66557586506,267.646131578313,267.661896366265,227.62656126506,227.611812277108,NA,227.607145778313,271.676189122892,271.540943807229,202.730860221687,208.291752836145,54.2691448583133,54.3126639306024,NA,45.8911433783133,45.8670469927711,46.3600477927711,45.8429506072289,239.623233963855,239.714953007229,203.291465679518,203.508333149398,203.323922462651,188.323047792771,188.386990951807,102.728660850602,102.796276308434,77.3881415783133,77.4122379638554,77.4316606506024
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U5W72_SR.mzML",153.899374093976,153.918789580723,153.904054992771,154.096826077108,228.834663450602,228.723528920482,228.834663450602,140.105055192771,NA,328.253155178313,328.248474279518,328.185518120482,328.060384093976,290.581753436145,290.601168922892,290.562337949398,290.514145178313,70.8223702939759,NA,81.8330485927711,81.9729532072289,81.9535305204819,130.737376693976,130.650338549398,NA,57.7521434783133,57.7521434783133,57.7521434783133,57.7521434783133,57.7715661650602,NA,114.865797580723,114.777758636145,114.801855021687,114.806528720482,138.815140778313,138.462041592771,138.83457066506,138.983815477108,NA,NA,NA,327.45157146506,327.50444513494,82.2333397493976,82.2574361349398,66.3197612361446,66.3586000096386,66.1353367493976,82.3491479783133,82.3250515927711,32.5033358093976,NA,32.5274321949398,163.03443533494,163.030755836145,163.19943053494,123.045139778313,NA,123.77443433494,37.7305653050602,37.7834353749398,37.4748560616867,78.1032393638554,78.3348558216867,78.0105333204819,147.472955207229,147.448858821687,NA,143.037955007229,109.076954207229,109.076954207229,109.101050592771,60.3560503927711,60.3754730795181,60.3560503927711,60.3560503927711,205.81356426506,205.934046192771,NA,267.748758836145,267.75343973494,267.821047992771,227.756950007229,227.756950007229,230.545271508434,227.753270508434,271.714858821687,NA,202.740753236145,NA,54.4179514072289,54.3503359493976,54.5588537616867,45.7119515272289,45.7119515272289,45.7842406838554,45.6637587561446,239.633140778313,239.65357206506,203.309718491566,203.561751836145,203.325468879518,188.40156486506,188.405244363855,103.114762436145,103.06656966506,76.9967558361446,77.0208522216867,77.0208522216867
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U5W83_LTR.mzML",153.802954007229,153.783524720482,153.802954007229,153.754761236145,NA,230.037490775904,NA,140.07256386506,NA,328.103847021687,328.127943407229,NA,327.602503824096,290.504763236145,NA,290.525180122892,290.384281308434,71.8287614361446,NA,82.1332401638554,82.2453760939759,82.1526628506024,133.902859221687,130.690150778313,NA,57.7678557816867,57.7678557816867,57.7437593961446,57.7484330949398,57.7678557816867,NA,114.769370893976,114.725859021687,114.749955407229,114.585954407229,138.854953607229,138.386052792771,NA,NA,NA,NA,NA,NA,328.119611809639,82.3899544072289,82.3899544072289,67.9145271204819,68.1424706795181,67.8245439686747,82.5539482072289,82.4622435638554,NA,NA,32.3697961607229,163.001958407229,163.006624906024,NA,122.945054592771,NA,NA,37.7268549816867,37.7315286804819,NA,78.3552381638554,82.0368546216867,78.3987572361446,147.396952007229,147.372855621687,NA,NA,108.952758836145,108.976855221687,108.976855221687,60.3041435783133,60.3911817228916,60.3476626506024,60.2994698795181,205.73756106506,205.882139378313,NA,267.604132178313,267.628228563855,267.580035792771,227.589242163855,227.589242163855,NA,227.589242163855,271.637868621687,271.314533120482,202.687859421687,NA,54.2937591561446,54.2984328549398,54.1538545416867,45.9408554016867,45.9167590161446,45.9890481727711,45.8685662450602,239.57656746506,239.600663850602,NA,203.421820477108,203.229049392771,188.305144778313,NA,102.66256446506,102.82656546506,77.5101425783132,77.5342389638554,77.5342389638554
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U5W84_SR.mzML",153.586236963855,153.518628706024,153.562140578313,153.726148778313,228.257467479518,228.618913262651,NA,139.571371093976,140.837174722892,328.076235963855,328.076235963855,328.052139578313,NA,290.380766636145,290.380766636145,290.404863021687,290.380766636145,NA,NA,80.1289528072289,80.1437017951807,80.1530491927711,129.013857621687,130.120333949398,NA,57.0822415238554,57.0822415238554,NA,57.0534714395181,57.1016642106024,NA,114.263504424096,114.156049392771,114.20056986506,114.180145778313,138.401953007229,138.024757436145,138.426049392771,138.381536120482,NA,NA,NA,327.207043992771,327.178266708434,80.6219500072289,80.5978536216868,NA,66.1465293204819,NA,80.6219500072289,80.5978536216868,32.5098546816867,NA,32.4134691395181,162.621247563855,162.61656666506,NA,122.53556646506,NA,NA,37.7464351749398,37.5295677050602,NA,83.0859484072289,NA,NA,147.06343253494,147.015239763855,145.818045792771,NA,108.522853821687,108.498757436145,108.522853821687,57.2221461383133,62.9625903614458,NA,NA,NA,205.636659450602,NA,267.570867021687,267.527326949398,267.55142333494,227.435466879518,227.45956326506,NA,227.483659650602,271.489746836145,271.160757836145,202.422949607229,NA,54.4783380893976,54.4783380893976,54.3819525472289,45.6990477727711,45.7231441583133,NA,45.6749513872289,239.359850421687,239.247728891566,202.960473879518,203.20143773494,NA,188.011472079518,NA,102.396660450602,102.396660450602,74.7079504072289,74.7079504072289,74.7320467927711
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U5W95_LTR.mzML",153.781755236145,153.805851621687,153.781755236145,153.873474279518,229.282330349398,NA,230.281366045783,140.175526520482,141.524703195181,328.11143993494,328.11143993494,328.87120506747,328.752680546988,290.464134578313,290.594698995181,290.551187122892,290.502994351807,NA,NA,82.0434317349398,82.2027590361446,82.0916245060241,NA,130.672630906024,NA,57.4889519872289,57.4889519872289,57.4648556016867,57.4842782884337,57.4889519872289,NA,114.819466479518,114.751858221687,114.751858221687,114.592530920482,138.832752836145,138.387948407229,138.83743373494,NA,NA,NA,NA,327.560902566265,NA,82.3426636506024,82.3426636506024,67.9987943807229,68.0951799228916,67.9840453927711,82.5076660506024,82.3908564216867,NA,NA,NA,162.980759636145,162.980759636145,NA,122.946950207229,NA,NA,37.6611462383133,37.6176271660241,37.4248560816867,78.2848524216868,82.0146616506024,NA,147.398862621687,147.374766236145,NA,NA,109.002854421687,109.026950807229,108.978758036145,60.2337578361446,60.2772769084337,60.2578542216867,60.2578542216867,NA,205.859953607229,NA,267.630138578313,267.630138578313,267.625457679518,227.587473279518,227.587473279518,NA,227.61156966506,271.640751836145,271.287666450602,202.666660050602,NA,54.2521431983133,54.3003359693976,NA,45.8463730339759,45.8259526072289,NA,45.7981802628916,239.583144578313,239.501508024096,203.183753636145,203.391273708434,203.082701595181,188.308041792771,NA,102.896084337349,102.900758036145,77.4387626361446,77.4387626361446,77.4869554072289
