"filepath","acquisitionTime","TIC","sampleFileName","sampleType"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U7W96_SR.mzML",2015-02-08 12:34:26,32705418931,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U7W96_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U9W11_LTR.mzML",2015-02-08 14:08:10,27977104345,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U9W11_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U9W12_SR.mzML",2015-02-08 15:41:55,33386925650,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U9W12_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U9W71_LTR.mzML",2015-02-09 06:29:50,27545219526,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U9W71_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U9W72_SR.mzML",2015-02-09 08:04:55,32224426583,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U9W72_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U9W83_LTR.mzML",2015-02-09 09:38:39,27141561722,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U9W83_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U9W84_SR.mzML",2015-02-09 11:12:17,30483547848,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U9W84_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U9W95_LTR.mzML",2015-02-09 12:45:37,25646381644,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U9W95_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U9W96_SR.mzML",2015-02-09 14:19:02,29727850349,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U9W96_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W11_LTR.mzML",2015-02-09 15:52:35,24995788890,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W11_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W12_SR.mzML",2015-02-09 17:26:10,33966719823,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W12_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W23_LTR.mzML",2015-02-09 18:59:21,24426872877,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W23_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W24_SR.mzML",2015-02-09 20:32:38,32520195507,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W24_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W35_LTR.mzML",2015-02-09 22:06:00,26946778770,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W35_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W36_SR.mzML",2015-02-09 23:39:07,31797255610,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W36_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W47_LTR.mzML",2015-02-10 01:12:20,26255451084,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W47_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W48_SR.mzML",2015-02-10 02:45:26,31548963176,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U10W48_SR.mzML","SR"
