"filepath","acquisitionTime","TIC","sampleFileName","sampleType","plateNo"
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U6W90.mzML",2015-02-01 14:55:05,16825936825,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U6W90.mzML","SS",6
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U6W91.mzML",2015-02-01 15:10:04,13233260604,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U6W91.mzML","SS",6
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U6W92.mzML",2015-02-01 15:25:02,15186517506,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U6W92.mzML","SS",6
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U6W93.mzML",2015-02-01 15:40:08,16486511361,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U6W93.mzML","SS",6
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U6W94.mzML",2015-02-01 15:55:07,16381747267,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U6W94.mzML","SS",6
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W11_LTR.mzML",2015-02-01 16:10:13,14780021736,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W11_LTR.mzML","LTR",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W01.mzML",2015-02-01 16:25:11,13964974141,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W01.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W02.mzML",2015-02-01 16:40:09,21848421369,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W02.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W03.mzML",2015-02-01 16:55:07,16915608950,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W03.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W04.mzML",2015-02-01 17:10:14,16112895814,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W04.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W05.mzML",2015-02-01 17:25:21,24202109414,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W05.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W12_SR.mzML",2015-02-01 17:40:28,17183977138,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W12_SR.mzML","SR",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W06.mzML",2015-02-01 17:55:34,27573188593,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W06.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W07.mzML",2015-02-01 18:10:41,17499015619,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W07.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W08.mzML",2015-02-01 18:25:43,13963611151,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W08.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W09_x.mzML",2015-02-01 18:40:45,16609693615,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W09_x.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W10.mzML",2015-02-01 18:55:51,11038346079,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W10.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W23_LTR.mzML",2015-02-01 19:10:49,14101790561,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W23_LTR.mzML","LTR",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W13_x.mzML",2015-02-01 19:25:57,14140509151,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W13_x.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W14.mzML",2015-02-01 19:41:03,13619797147,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W14.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W15.mzML",2015-02-01 19:56:01,15521955092,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W15.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W16.mzML",2015-02-01 20:11:07,16983148823,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W16.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W17.mzML",2015-02-01 20:26:14,12585627995,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W17.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W24_SR.mzML",2015-02-01 20:41:20,16741597040,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W24_SR.mzML","SR",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W18.mzML",2015-02-01 20:56:20,12068592806,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W18.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W19.mzML",2015-02-01 21:11:25,16034131449,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W19.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W20_x.mzML",2015-02-01 21:26:32,16434795670,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W20_x.mzML","SS",4
"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W21.mzML",2015-02-01 21:41:29,11038865145,"../Converted/U_HPOS_mzML/ALZ_HPOS_ToF07_U4W21.mzML","SS",4
