"","RNEG-002.1","RNEG-002.2","RNEG-002.3","RNEG-002.4","RNEG-003.1","RNEG-003.2","RNEG-003.3","RNEG-006.1","RNEG-006.2","RNEG-009.1","RNEG-009.2","RNEG-009.3","RNEG-009.4","RNEG-011.1","RNEG-011.2","RNEG-011.3","RNEG-011.4","RNEG-016.1","RNEG-016.2","RNEG-020.1","RNEG-020.2","RNEG-020.3","RNEG-021.1","RNEG-021.2","RNEG-021.3","RNEG-022.1","RNEG-022.2","RNEG-022.3","RNEG-022.4","RNEG-022.5","RNEG-023.1","RNEG-023.2","RNEG-023.3","RNEG-023.4","RNEG-023.5","RNEG-024.1","RNEG-024.2","RNEG-024.3","RNEG-024.4","RNEG-027.1","RNEG-027.2","RNEG-027.3","RNEG-028.1","RNEG-028.2","RNEG-031.1","RNEG-031.2","RNEG-032.1","RNEG-032.2","RNEG-032.3","RNEG-033.1","RNEG-033.2","RNEG-035.1","RNEG-035.2","RNEG-035.3","RNEG-041.1","RNEG-041.2","RNEG-041.3","RNEG-043.1","RNEG-043.2","RNEG-043.3","RNEG-045.1","RNEG-045.2","RNEG-045.3","RNEG-048.1","RNEG-048.2","RNEG-048.3","RNEG-049.1","RNEG-049.2","RNEG-049.3","RNEG-049.4","RNEG-052.1","RNEG-052.2","RNEG-052.3","RNEG-054.1","RNEG-054.2","RNEG-054.3","RNEG-054.4","RNEG-059.1","RNEG-059.2","RNEG-059.3","RNEG-060.1","RNEG-060.2","RNEG-060.3","RNEG-063.1","RNEG-063.2","RNEG-063.3","RNEG-063.4","RNEG-065.1","RNEG-065.2","RNEG-068.1","RNEG-068.2","RNEG-069.1","RNEG-069.2","RNEG-069.3","RNEG-071.1","RNEG-071.2","RNEG-071.3","RNEG-071.4","RNEG-074.1","RNEG-074.2","RNEG-075.1","RNEG-075.2","RNEG-075.3","RNEG-078.1","RNEG-078.2","RNEG-079.1","RNEG-079.2","RNEG-080.1","RNEG-080.2","RNEG-080.3"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_B1SRD01.mzML",195.052322387695,391.107635498047,180.027709960938,137.0209447,153.0170369,135.0057749,109.0273646,153.017593383789,109.0273666,187.0947876,209.075943,125.0951235,97.06254404,204.065414428711,186.0542145,158.0576291,142.0628815,135.031051635742,92.0239105224609,180.065673828125,248.05094909668,163.0375544,131.0330168,199.020874023438,87.04370117,187.0696243,169.0574641,145.0588241,127.050270080566,125.0691239,326.087463378906,675.161376953125,150.054290771484,175.021881103516,113.023490905762,218.10026550293,286.086059570312,146.0798187,88.03868103,367.1529608,435.1394728,96.9585456,137.022506713867,93.03260449,175.022247314453,157.0116448,167.019287109375,357.030090332031,124.014503479004,243.059875488281,289.062664,193.0319519,261.0240846,113.0223046,194.045715332031,150.055679321289,93.03260449,164.069793701172,232.0565338,147.044692993164,308.0940857,170.0424493,87.00669488,151.025955200195,219.013153076172,108.0183797,194.045928955078,150.053359985352,100.002532958984,93.0331649780273,283.067840576172,351.053741455078,151.0237427,174.0400390625,242.025543212891,130.049041748047,114.0162897,159.0638964,115.0732739,97.06254404,173.0793457,195.061074,111.0783338,181.0468903,249.0332947,137.0529442,122.0331695,165.053359985352,147.0407944,308.0729542,330.0550491,215.11408996582,131.0800629,129.1020634,191.0168347,173.006134,111.0070419,154.995675,192.063217163086,74.02258964,151.0367344,219.024917602539,107.0473943,137.022506713867,93.03260449,129.0170647,85.02672458,173.0059052,129.0160647,85.02672458
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_B1SRD02.mzML",195.04948425293,391.108795166016,180.028839111328,137.021209716797,153.0170369,135.0057749,109.0273646,153.018692016602,109.0273666,187.0947876,209.075943,125.0951235,97.06254404,204.064086914062,186.0542145,158.0576291,142.0628815,135.029800415039,92.0241241455078,180.065628051758,248.053329467773,163.039367675781,131.034515380859,199.0170147,87.04370117,187.0696243,169.0574641,145.0588241,127.0490952,125.0691239,326.087371826172,675.1630859375,150.055801391602,175.023101806641,113.022483825684,218.101348876953,286.086303710938,146.0798187,88.03868103,367.1529608,435.1394728,96.9585456,137.0223622,93.03260449,175.023345947266,157.0116448,167.02082824707,357.028991699219,124.0131398,243.061294555664,289.063354492188,193.0319519,261.0240846,113.0223046,194.04573059082,150.055557250977,93.03260449,164.071334838867,232.0565338,147.0427943,308.0940857,170.0424493,87.00669488,151.026092529297,219.012008666992,108.019218444824,194.045181274414,150.055130004883,100.003211975098,93.03260449,283.067626953125,351.053894042969,151.0237427,174.040298461914,242.0233696,130.0480499,114.0162897,159.0638964,115.0732739,97.06254404,173.0793457,195.061074,111.0783338,181.0468903,249.0332947,137.0529442,122.0331695,165.053131103516,147.0407944,308.0729542,330.0550491,215.112808227539,131.0800629,129.1020634,191.0168347,173.006134,111.0070419,154.995675,192.063613891602,74.02258964,151.038970947266,219.025100708008,107.0473943,137.022903442383,93.03260449,129.0170647,85.02672458,173.0059052,129.0160647,85.02672458
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_B1SRD03.mzML",195.051849365234,391.1064453,180.028533935547,137.021926879883,153.0170369,135.0057749,109.0273646,153.01708984375,109.0273666,187.0947876,209.075943,125.0951235,97.06254404,204.063720703125,186.0542145,158.0576291,142.0628815,135.031585693359,92.02361963,180.0639158,248.0502792,163.0375544,131.033630371094,199.0170147,87.04370117,187.0696243,169.0574641,145.0588241,127.0490952,125.0691239,326.087615966797,675.163391113281,150.055419921875,175.021926879883,113.02303314209,218.102188110352,286.088500976562,146.080871582031,88.03868103,367.1529608,435.1394728,96.9585456,137.02392578125,93.03260449,175.022216796875,157.0116448,167.021514892578,357.029510498047,124.013305664062,243.061798095703,289.062664,193.0319519,261.0240846,113.0223046,194.045684814453,150.055282592773,93.03260449,164.071594238281,232.0565338,147.0427943,308.0940857,170.0424493,87.00669488,151.025115966797,219.013275146484,108.0183797,194.043365478516,150.053939819336,100.003234863281,93.0331420898438,283.067932128906,351.054656982422,151.025802612305,174.039184570312,242.027481079102,130.0480499,114.0162897,159.0638964,115.0732739,97.06254404,173.0793457,195.061074,111.0783338,181.0468903,249.0332947,137.0529442,122.0331695,165.054077148438,147.0407944,308.0729542,330.0550491,215.11491394043,131.0800629,129.1020634,191.0168347,173.006134,111.0070419,154.995675,192.063858032227,74.02258964,151.036865234375,219.024398803711,107.047775268555,137.023223876953,93.03260449,129.0170647,85.02672458,173.0059052,129.0160647,85.02672458
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_B1SRD04.mzML",195.052169799805,391.109954833984,180.028518676758,137.022506713867,153.0170369,135.0057749,109.0273646,153.018890380859,109.0273666,187.0947876,209.075943,125.0951235,97.06254404,204.06396484375,186.0542145,158.0576291,142.0628815,135.02961730957,92.0241622924805,180.066024780273,248.052764892578,163.0375544,131.033721923828,199.0170147,87.04370117,187.0696243,169.0574641,145.0588241,127.0490952,125.0691239,326.087585449219,675.163696289062,150.056137084961,175.022979736328,113.023582458496,218.101013183594,286.089477539062,146.0798187,88.03868103,367.1529608,435.1394728,96.9585456,137.022430419922,93.03260449,175.023284912109,157.0116448,167.020965576172,357.029113769531,124.013175964355,243.062759399414,289.062664,193.0319519,261.0240846,113.0223046,194.046051025391,150.054885864258,93.03260449,164.069030761719,232.0565338,147.044143676758,308.0940857,170.0424493,87.00669488,151.026138305664,219.010314941406,108.0183797,194.043121337891,150.052978515625,100.003570556641,93.03260449,283.066802978516,351.054290771484,151.0237427,174.040802001953,242.023880004883,130.0480499,114.0162897,159.0638964,115.0732739,97.06254404,173.0793457,195.061074,111.0783338,181.0468903,249.0332947,137.0529442,122.0331695,165.053680419922,147.0407944,308.0729542,330.0550491,215.112503051758,131.080276489258,129.1020634,191.0168347,173.006134,111.0070419,154.995675,192.064453125,74.02258964,151.038803100586,219.025466918945,107.0473943,137.0219574,93.03260449,129.0170647,85.02672458,173.0059052,129.0160647,85.02672458
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_B1SRD05.mzML",195.051345825195,391.1064453,180.026489257812,137.021957397461,153.0170369,135.0057749,109.0273646,153.018798828125,109.0273666,187.0947876,209.075943,125.0951235,97.06254404,204.063812255859,186.0542145,158.0576291,142.0628815,135.031097412109,92.0237808227539,180.066162109375,248.050933837891,163.0375544,131.033187866211,199.0170147,87.04370117,187.0696243,169.0574641,145.0588241,127.0490952,125.0691239,326.086975097656,675.162719726562,150.055297851562,175.022811889648,113.023132324219,218.101013183594,286.088928222656,146.0798187,88.03868103,367.1529608,435.1394728,96.9585456,137.023254394531,93.03260449,175.022491455078,157.0116448,167.020278930664,357.028869628906,124.013824462891,243.060256958008,289.062664,193.0319519,261.0240846,113.0223046,194.044952392578,150.054534912109,93.03260449,164.069290161133,232.0565338,147.0427943,308.0940857,170.0424493,87.00669488,151.025451660156,219.012008666992,108.0183797,194.043426513672,150.052841186523,100.003211975098,93.03260449,283.066040039062,351.052276611328,151.0237427,174.039627075195,242.02522277832,130.0480499,114.0162897,159.0638964,115.0732739,97.06254404,173.0793457,195.061074,111.0783338,181.0468903,249.0332947,137.0529442,122.0331695,165.055465698242,147.0407944,308.0729542,330.056671142578,215.113983154297,131.0800629,129.1020634,191.0168347,173.006134,111.0070419,154.995675,192.0631256,74.02258964,151.037506103516,219.022979736328,107.0473943,137.0219574,93.03260449,129.0170647,85.02672458,173.0059052,129.0160647,85.02672458
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_B1SRD06.mzML",195.052322387695,391.111083984375,180.027404785156,137.021606445312,153.0170369,135.0057749,109.0273646,153.0170369,109.0273666,187.0947876,209.075943,125.0951235,97.06254404,204.065399169922,186.0542145,158.0576291,142.0628815,135.029403686523,92.0239562988281,180.064819335938,248.0502792,163.0375544,131.034225463867,199.0170147,87.04370117,187.0696243,169.0574641,145.0588241,127.0490952,125.0691239,326.087799072266,675.161071777344,150.055511474609,175.022308349609,113.02326965332,218.103088378906,286.089172363281,146.0798187,88.039436340332,367.1529608,435.1394728,96.9585456,137.0223622,93.03260449,175.022567749023,157.0116448,167.021286010742,357.029479980469,124.014289855957,243.059509277344,289.062664,193.0319519,261.0240846,113.0223046,194.045593261719,150.055465698242,93.03260449,164.06901550293,232.0565338,147.0427943,308.0940857,170.0424493,87.00669488,151.025833129883,219.01350402832,108.0183797,194.043914794922,150.053771972656,100.003875732422,93.03260449,283.067077636719,351.053283691406,151.024337768555,174.040267944336,242.026016235352,130.048614501953,114.0162897,159.0638964,115.0732739,97.06254404,173.0793457,195.061074,111.0783338,181.0468903,249.0332947,137.0529442,122.0331695,165.053573608398,147.0407944,308.0729542,330.056976318359,215.113525390625,131.0800629,129.1020634,191.0168347,173.006134,111.0070419,154.995675,192.0631256,74.02258964,151.037902832031,219.02311706543,107.0473943,137.0219574,93.0330963134766,129.0170647,85.02672458,173.0059052,129.0160647,85.02672458
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_B1SRD07.mzML",195.051879882812,391.109100341797,180.026809692383,137.021118164062,153.0170369,135.0057749,109.0273646,153.01741027832,109.0273666,187.0947876,209.075943,125.0951235,97.06254404,204.065093994141,186.0542145,158.057815551758,142.0628815,135.031036376953,92.02361963,180.066284179688,248.051528930664,163.0375544,131.034896850586,199.0170147,87.04370117,187.0696243,169.0574641,145.059280395508,127.0490952,125.0691239,326.087554931641,675.164733886719,150.054489135742,175.024063110352,113.022438049316,218.101715087891,286.088562011719,146.08039855957,88.03868103,367.1529608,435.1394728,96.9585456,137.02278137207,93.03260449,175.022842407227,157.0116448,167.020431518555,357.028076171875,124.013511657715,243.062408447266,289.062664,193.0319519,261.0240846,113.0223046,194.045272827148,150.055755615234,93.0329360961914,164.071136474609,232.0565338,147.0427943,308.0940857,170.0424493,87.00669488,151.026245117188,219.013092041016,108.0183797,194.045837402344,150.054473876953,100.002799987793,93.03260449,283.067108154297,351.052093505859,151.0237427,174.039505004883,242.023803710938,130.0480499,114.0162897,159.0638964,115.0732739,97.06254404,173.0793457,195.061074,111.0783338,181.0468903,249.0332947,137.0529442,122.0331695,165.054412841797,147.0407944,308.0729542,330.0550491,215.111755371094,131.0800629,129.1020634,191.0168347,173.006134,111.0070419,154.995675,192.064041137695,74.02258964,151.037292480469,219.026550292969,107.0473943,137.0219574,93.03260449,129.0170647,85.02672458,173.0059052,129.0160647,85.02672458
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_B1SRD08.mzML",195.05158996582,391.1064453,180.025985717773,137.022979736328,153.0170369,135.0057749,109.0273646,153.017776489258,109.0273666,187.0947876,209.075943,125.0951235,97.06254404,204.064559936523,186.0542145,158.0576291,142.0628815,135.031158447266,92.023796081543,180.065795898438,248.051803588867,163.0375544,131.034927368164,199.0170147,87.04370117,187.0696243,169.0574641,145.0588241,127.0490952,125.0691239,326.087799072266,675.160034179688,150.055084228516,175.023727416992,113.02318572998,218.101135253906,286.090270996094,146.0798187,88.03868103,367.1529608,435.1394728,96.9585456,137.022750854492,93.03260449,175.022659301758,157.0116448,167.020812988281,357.029754638672,124.014053344727,243.059265136719,289.062664,193.0319519,261.0240846,113.0223046,194.045593261719,150.055816650391,93.03260449,164.070449829102,232.0565338,147.0427943,308.097564697266,170.0424493,87.00669488,151.025177001953,219.011001586914,108.018989562988,194.046051025391,150.054016113281,100.003623962402,93.0331268310547,283.065155029297,351.053558349609,151.02490234375,174.039413452148,242.023468017578,130.0480499,114.0162897,159.0638964,115.0732739,97.06254404,173.0793457,195.061074,111.0783338,181.0468903,249.033340454102,137.0529442,122.0331695,165.054382324219,147.0407944,308.0729542,330.0550491,215.114883422852,131.0800629,129.1020634,191.0168347,173.006134,111.0070419,154.995675,192.064437866211,74.02258964,151.0367344,219.023223876953,107.048095703125,137.0219574,93.03260449,129.0170647,85.02672458,173.0059052,129.0160647,85.02672458
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_B1SRD09.mzML",195.051498413086,391.107208251953,180.025863647461,137.022216796875,153.0170369,135.0057749,109.0273646,153.017868041992,109.0273666,187.0947876,209.075943,125.0951235,97.06254404,204.065139770508,186.0542145,158.0576291,142.0628815,135.030960083008,92.02361963,180.06591796875,248.051040649414,163.037811279297,131.034317016602,199.0170147,87.04370117,187.0696243,169.0574641,145.0588241,127.0490952,125.0691239,326.087249755859,675.161804199219,150.055953979492,175.023559570312,113.022979736328,218.101135253906,286.086120605469,146.0798187,88.03868103,367.1529608,435.1394728,96.9585456,137.0223622,93.03260449,175.02278137207,157.0116448,167.020645141602,357.030364990234,124.013366699219,243.060913085938,289.062664,193.0319519,261.0240846,113.0223046,194.044784545898,150.055618286133,93.03260449,164.0686925,232.0565338,147.043380737305,308.096527099609,170.043395996094,87.00669488,151.026107788086,219.012405395508,108.0183797,194.044250488281,150.055404663086,100.00365447998,93.03260449,283.0654296875,351.050750732422,151.024124145508,174.040267944336,242.026779174805,130.0480499,114.0162897,159.0638964,115.0732739,97.06254404,173.0793457,195.061074,111.0783338,181.0468903,249.0332947,137.0529442,122.0331695,165.053268432617,147.0407944,308.0729542,330.0550491,215.113052368164,131.0800629,129.1020634,191.0168347,173.006134,111.0070419,154.995675,192.063293457031,74.02258964,151.0367344,219.0227146,107.0473943,137.022598266602,93.03260449,129.0170647,85.02672458,173.0059052,129.0160647,85.02672458
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_B1SRD10.mzML",195.05241394043,391.107635498047,180.027847290039,137.022201538086,153.0170369,135.0057749,109.0273646,153.018005371094,109.0273666,187.0947876,209.075943,125.0951235,97.06254404,204.064453125,186.0542145,158.0576291,142.0628815,135.03125,92.02361963,180.066207885742,248.053726196289,163.0375544,131.033172607422,199.0170147,87.04370117,187.0696243,169.0574641,145.0588241,127.0490952,125.0691239,326.087890625,675.1611328125,150.053771972656,175.022720336914,113.023452758789,218.102005004883,286.088073730469,146.0798187,88.03868103,367.1529608,435.1394728,96.9585456,137.022521972656,93.03260449,175.022689819336,157.0116448,167.021514892578,357.030029296875,124.014312744141,243.061477661133,289.062664,193.0319519,261.0240846,113.0223046,194.045822143555,150.056030273438,93.0339813232422,164.070098876953,232.0565338,147.0427943,308.096954345703,170.0424493,87.00669488,151.02604675293,219.012359619141,108.0183797,194.045654296875,150.055099487305,100.002670288086,93.03260449,283.066009521484,351.052947998047,151.024826049805,174.040176391602,242.0233696,130.0480499,114.0162897,159.0638964,115.0732739,97.06254404,173.0793457,195.061074,111.0783338,181.0468903,249.0332947,137.0529442,122.0331695,165.052871704102,147.0407944,308.0729542,330.0550491,215.11408996582,131.0800629,129.1020634,191.0168347,173.006134,111.0070419,154.995675,192.063766479492,74.02258964,151.038833618164,219.023376464844,107.048400878906,137.022537231445,93.03260449,129.0170647,85.02672458,173.0059052,129.0160647,85.02672458
